Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Pseudechinus magellanicus,Tegula patagonica ,Leucippa pentagona,Arbacia dufresnii,Patagonotothen,Ribeiroclinus eigenmanni,Helcogrammoides cunninghami,Pachycheles chubutensis,Doris fontainii,Diaulula punctuolata,Allostichaster capensis,Polycera marplatensis,Fissurellidea patagonica,Fissurella radiosa tixierae,Phrikoceros mopsus,Cosmasterias lurida,Sebastes oculatus,Trapania sp.,Cycethra verrucosa,Pleurobranchaea maculata,Ophioplocus januarii,Odontaster penicillatus,Calliostoma,Heterobranchia
IMG_5968 00526.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5969 00527.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5970 00528.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5971 00529.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5973 00530.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5974 00531.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5975 00532.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5976 00533.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5977 00534.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5978 00535.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5979 00536.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5981 00537.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMG_5982 00538.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5983 00539.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5984 00540.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5985 00541.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5986 00542.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5990 00543.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5991 00544.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5992 00545.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5993 00546.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5994 00547.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5995 00548.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5996 00549.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5997 00550.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5998 00551.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5999 00552.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6001 00553.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6004 00554.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6008 00555.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6009 00556.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6012 00557.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6013 00558.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6014 00559.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6015 00560.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
